68-F9-56; 68F956; Objetivos y Servicio de Valor Añadido; c/Monte Esquinza, 28 1ºD; 28010; ES
84-A7-88; 84A788; Perples; 8F, 209 Dosan-daero,; 135-892; KR
AC-60-B6; AC60B6; Ericsson AB; Torshamnsgatan 36; 80; SE
14-B3-70; 14B370; Gigaset Digital Technology (Shenzhen) Co., Ltd.; 11/F, Matsunichi Building, No.9996 Shen Nan Boulevard,  Nan Shan District, Shenzhen, China; 518000; CN
68-89-C1; 6889C1; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
C8-A9-FC; C8A9FC; Goyoo Networks Inc.; Building D, Kelin Blocks, No.107, Dongsi North St,; 100007; CN
14-3E-BF; 143EBF; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
FC-2F-EF; FC2FEF; UTT Technologies Co., Ltd.; Room 301, Building 9, No. 518 Xinzhuan; 201612; CN
FC-FE-C2; FCFEC2; Invensys Controls UK Limited; 401 Southway Drive; 6QT; GB
68-9A-B7; 689AB7; Atelier Vision Corporation; 888-340 Nakagawa; 431-1304; JP
4C-B8-2C; 4CB82C; Cambridge Mobile Telematics, Inc.; One Broadway, 14th Floor; 02142; US
E4-A3-2F; E4A32F; Shanghai Artimen Technology Co., Ltd.; Room 4462, Third Building, No. 505, Xinge Road, Xinqiao Town, SongJiang District, Shanghai City, China; 201206; CN
7C-2B-E1; 7C2BE1; Shenzhen Ferex Electrical Co.,Ltd; Block 2,Jiuzhou Industrial Park,Gongming; 518107; CN
50-31-AD; 5031AD; ABB Global Industries and Services Private Limited; 21st floor, World Trade Center; 560055; IN
A4-C1-38; A4C138; Telink Semiconductor (Taipei) Co. Ltd.; Room 1050. 10F. Buld. H, No. 3-2 YuanQu St.,; 11503; TW
20-F5-10; 20F510; Codex Digital Limited; 60 Poland Street; 7NT; GB
A8-74-1D; A8741D; PHOENIX CONTACT Electronics GmbH; Dringenauer Str. 30; D-31812; DE
44-4C-A8; 444CA8; Arista Networks; 5453 Great America Parkway; 95054; US
A4-8D-3B; A48D3B; Vizio, Inc; 39 Tesla; 92618; US
1C-56-FE; 1C56FE; Motorola Mobility LLC, a Lenovo Company; 222 West Merchandise Mart Plaza; 60654; US
04-61-69; 046169; MEDIA GLOBAL LINKS CO., LTD.; 580-16, Horikawa-cho; 212-0013; JP
BC-EB-5F; BCEB5F; Fujian Beifeng Telecom Technology Co., Ltd.; A-15, Huaqiao Economic Development Zone, Shuangyang, Luojiang,; 362000; CN
F0-9A-51; F09A51; Shanghai Viroyal Electronic Technology Company Limited; LevelB,Building#3,401 Caobao Road,Shanghai,China; 200233; CN
7C-A2-3E; 7CA23E; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
E0-03-70; E00370; ShenZhen Continental Wireless Technology Co., Ltd.; North 23F, Dongfang Technology Building,; 518057; CN
B8-69-C2; B869C2; Sunitec Enterprise Co., Ltd.; 1F., No.35, Dayong St., Zhonghe Dist.,; 235; TW
88-CB-A5; 88CBA5; Suzhou Torchstar Intelligent Technology Co.,Ltd; Rm1704B,Business Building, No.181, Cuiyuan Rd.,SIP; 215000; CN
B8-99-B0; B899B0; Cohere Technologies; 404 Saratoga Avenue; 95050; US
D8-5D-EF; D85DEF; Busch-Jaeger Elektro GmbH; Freisenbergstrasse 2; 58513; DE
88-A2-D7; 88A2D7; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
00-32-3A; 00323A; so-logic; Lustkandlgasse 52; 1090; AT
F4-67-2D; F4672D; ShenZhen Topstar Technology Company; 5/F Buliding 204,Tai Ran ShenZhen Science&Industry Park; 518042; CN
A8-D8-28; A8D828; Ascensia Diabetes Care; 5 Wood Hollow Rd,; 07054; US
3C-31-78; 3C3178; Qolsys Inc.; 1900 The Alameda; 95126; US
80-9F-AB; 809FAB; Fiberhome Telecommunication Technologies Co.,LTD; No.5 DongXin Road; 430074; CN
50-1A-A5; 501AA5; GN Netcom A/S; Lautrupbjerg 7; DK-2750; DK
E0-4B-45; E04B45; Hi-P Electronics Pte Ltd; 12 Ang Mo Kio Street 64; 569088; SG
F4-6A-92; F46A92; SHENZHEN FAST TECHNOLOGIES CO.,LTD; Room 202,Building No.5,Section 30,No.2 of Kefa Road,Nanshan District,Shenzhen,P.R.China; 518057; CN
F0-D6-57; F0D657; ECHOSENS; 30 Place d'Italie; 75013; FR
F0-AB-54; F0AB54; MITSUMI ELECTRIC CO.,LTD.; 2-11-2, Tsurumaki; 206-8567; JP
14-15-7C; 14157C; TOKYO COSMOS ELECTRIC CO.,LTD.; 2-268 Sobudai; 252-8550; JP
20-E4-07; 20E407; Spark srl; Via A. Gramsci 86/A; 42124; IT
88-73-84; 887384; Toshiba; 2-9,Suehiro-Cho; 1988710; JP
AC-56-2C; AC562C; LAVA INTERNATIONAL(H.K) LIMITED; UNIT L 1/F MAU LAM COMM BLDG 16-18; Kong; CN
9C-37-F4; 9C37F4; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
3C-47-11; 3C4711; HUAWEI TECHNOLOGIES CO.,LTD; No.2 Xin Cheng Road, Room R6,Songshan Lake Technology Park; 523808; CN
5C-EB-68; 5CEB68; Cheerstar Technology Co., Ltd; 5th Floor,Hongye Industrial Park,; 518006; CN
D0-9D-AB; D09DAB; TCT mobile ltd; No.86 hechang 7th road, zhongkai, Hi-Tech District; 516006; CN
FC-9A-FA; FC9AFA; Motus Global Inc.; 5394 Merrick Road; 11758; US
08-EC-A9; 08ECA9; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
AC-5A-14; AC5A14; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
1C-F0-3E; 1CF03E; Wearhaus Inc.; 2041 Bancroft Way; 94704; US
C8-E1-30; C8E130; Milkyway Group Ltd; RM 405 Tung Ming Building; 999077; HK
1C-C5-86; 1CC586; Absolute Acoustics; Av. Corifeu de Azevedo Marques, 1703; 05581-001; BR
24-69-3E; 24693E; innodisk Corporation; 5F., No. 237, Sec. 1, Datong Rd., Xizhi Dist.; 221; TW
C0-DC-6A; C0DC6A; Qingdao Eastsoft Communication Technology Co.,LTD; Shandong QINGDAO, No. 16A, Shangqing Road, Shibei District; 266023; CN
24-B0-A9; 24B0A9; Shanghai Mobiletek Communication Ltd.; RM201, Building 9, No 99 Tianzhou RD, Shanghai China; 200233; CN
40-7F-E0; 407FE0; Glory Star Technics (ShenZhen) Limited; 4/f, West Block, Xi Li Village, Xin Wu Industry Bldg., Nan Shan District, ShenZhen, China; China; CN
80-50-67; 805067; W & D TECHNOLOGY CORPORATION; 1F., NO.22, GONGYEQU 31TH RD; 40768; TW
78-F9-44; 78F944; Private; Private; Private; Private
48-6E-FB; 486EFB; Davit System Technology Co., Ltd.; #304 Hanlim Human Tower, LS-Ro 172; 435-824; KR
B0-96-6C; B0966C; Lanbowan Technology Ltd.; No. 60 Langbao Xi Road; 528051; CN
5C-5B-35; 5C5B35; Mist Systems, Inc.; 1601 South De Anza Blvd, Suite 248; 95014; US
F8-CF-C5; F8CFC5; Motorola Mobility LLC, a Lenovo Company; 222 West Merchandise Mart Plaza; 60654; US
14-6B-72; 146B72; Shenzhen Fortune Ship Technology Co., Ltd.; Room 701-716, 7th Floor,; 518000; CN
C4-3A-BE; C43ABE; Sony Corporation; 1-7-1 Konan Minato-ku; 108-0075; JP
88-3B-8B; 883B8B; Cheering Connection Co. Ltd.; Room 602, Shenzhen Software Park T2-B; 518057; CN
E4-F9-39; E4F939; Minxon Hotel Technology INC.; 3F, No.37, Dongxing Rd., Xinyi Dist.; 11070; TW
70-DA-9C; 70DA9C; TECSEN; $401, Jeongsu Bd, 94-70,; 150-037; KR
78-40-E4; 7840E4; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
E0-99-71; E09971; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
2C-A2-B4; 2CA2B4; Fortify Technologies, LLC; 6200 Shingle Creek Pkwy, Suite 400; 55430; US
10-D3-8A; 10D38A; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
24-76-56; 247656; Shanghai Net Miles Fiber Optics Technology Co., LTD.; Flat F, 17th Floor, Southern International Mansion; 201401; CN
B8-F0-80; B8F080; SPS, INC.; 70, Techno8-ro; 305-500; KR
A4-7B-85; A47B85; ULTIMEDIA Co Ltd,; Guro-Gu Saeaml-ro 102; 152770; KR
EC-BA-FE; ECBAFE; GIROPTIC; 165 avenue de Bretagne; 59000; FR
3C-2C-94; 3C2C94; 杭州德澜科技有限公司（HangZhou Delan Technology Co.,Ltd）; tianmushan road no.398,Xihu District, hangzhou city, zhejiang province, China; 310013; CN
84-73-03; 847303; Letv Mobile and Intelligent Information Technology (Beijing) Corporation Ltd.; 5th floor,Hongchengxintai building,No.105,Yaojiayuan Road,Chaoyang District,Beijing; 100025; CN
3C-C2-E1; 3CC2E1; XINHUA CONTROL ENGINEERING CO.,LTD; 160 Wenjing Road, Minhang; 200245; CN
E4-85-01; E48501; Geberit International AG; Schachenstrasse 77; 8645; CH
20-62-74; 206274; Microsoft Corporation; 1 Microsoft Way; 98052; FI
E8-16-2B; E8162B; IDEO Security Co., Ltd.; 1404, Seoul Forest IT Valley, 77, Seongsuil-ro; 133-822; KR
24-1B-44; 241B44; Hangzhou Tuners Electronics Co., Ltd; 5/F,Building No.1,No.619; 310053; CN
80-A8-5D; 80A85D; Osterhout Design Group; 153 Townsend Suite 570; 94107; US
AC-CA-AB; ACCAAB; Virtual Electric Inc; 1314 Vanna Ct; 95131; US
48-54-15; 485415; NET RULES TECNOLOGIA EIRELI; Rua Madre Cabrini, 240 - 7°andar; 04020000; BR
8C-87-3B; 8C873B; Leica Camera AG; Am Leitz-Park 5; 35578; DE
E0-FF-F7; E0FFF7; Softiron Inc.; 6540 Central Avenue; 94560; US
D8-93-41; D89341; General Electric Global Research; 2623 Camino Ramon; 94583; US
70-0F-C7; 700FC7; SHENZHEN IKINLOOP TECHNOLOGY CO.,LTD.; Room 8B,Building C, Tongfang Information Port, Langshan Road, Science; 518057; CN
34-9E-34; 349E34; Evervictory Electronic Co.Ltd; Chu-Chi management district Humen Town, DongGuan GuangDong Province, China; 523000; CN
BC-74-D7; BC74D7; HangZhou JuRu Technology CO.,LTD; No.803 Room,Shuyu Building,No.98 Wenyi West Road,Hangzhou,Zhejiang,China; 310053; CN
28-D9-8A; 28D98A; Hangzhou Konke Technology Co.,Ltd.; Hangzhou cuibai road 7, ROOM 422; 310012; CN
78-EB-14; 78EB14; SHENZHEN FAST TECHNOLOGIES CO.,LTD; Room 202,Building No.5,Section 30,No.2 of Kefa Road,Nanshan District,Shenzhen,P.R.China; 518057; CN
3C-49-37; 3C4937; ASSMANN Electronic GmbH; Auf dem Schueffel 3; 58513; DE
84-44-64; 844464; ServerU Inc; 8100 NW 64th Street; 33166; US
78-E9-80; 78E980; RainUs Co.,Ltd; E-703, Digital Empire, 16, Deogyeong-daero; 443-702; KR
14-29-71; 142971; NEMOA ELECTRONICS (HK) CO. LTD; ROOM 610, MINGYOU PURCHASING & DISPLAYING CENTER,; 518000; CN
B4-73-56; B47356; Hangzhou Treebear Networking Co., Ltd.; 2F,Block A, Lianhe Building, 2#, Zijinghua RD, Xihu District; 310012; CN
34-68-95; 346895; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
00-35-60; 003560; Rosen Aviation; 1020 Owen Loop South; 97402; US
F8-BC-41; F8BC41; Rosslare Enterprises Limited; Flat 912 Wing Fat Industrial Building; Kowloon; HK
3C-B7-92; 3CB792; Hitachi Maxell, Ltd., Optronics Division; 5030 Totsuka-cho, Totsuka-ku; 244-0003; JP
3C-6A-9D; 3C6A9D; Dexatek Technology LTD.; 15F, NO.81, Sec.1, Xizhi Dist.,; 221; TW
D8-80-39; D88039; Microchip Technology Inc.; 2355 W. Chandler Blvd.; 85224; US
1C-9E-CB; 1C9ECB; Beijing Nari Smartchip Microelectronics Company Limited; Northern Territory Xixiaokou Rd,Haidian district,Beijing 100192,China; 100192; CN
DC-C6-22; DCC622; BUHEUNG SYSTEM; 302, 45, Jeonpa-ro, 24 Beongil; 430-857; KR
90-2C-C7; 902CC7; C-MAX Asia Limited; Unit 117, 1/F, Liven House; 852; HK
94-C0-38; 94C038; Tallac Networks; 6528 Lonetree Blvd.; 95765; US
68-36-B5; 6836B5; DriveScale, Inc.; 530 Lakeside Dr. #190; 94085; US
70-FF-5C; 70FF5C; Cheerzing Communication(Xiamen)Technology Co.,Ltd; Room N514,North Torch Building,5 Torch Road; 361005; CN
58-21-36; 582136; KMB systems, s.r.o.; Dr. M. Horakove 559; 46006; CZ
80-09-02; 800902; Keysight Technologies, Inc.; 1400 Fountaingrove Pkwy.; 95403; US
04-99-E6; 0499E6; Shenzhen Yoostar Technology Co., Ltd; #503，Tower D, HUA HAN Innovation Park,; 518000; CN
C4-08-80; C40880; Shenzhen UTEPO Tech Co., Ltd.; 5/F Western Block, M-8 Building,; 518057; CN
F8-B2-F3; F8B2F3; GUANGZHOU BOSMA TECHNOLOGY CO.,LTD; FL.3,A5,No.11 Kaiyuan Ave., Scienc City,Guangzhou,CHINA; 510530; CN
5C-96-6A; 5C966A; RTNET; 827-64, Yeoksam-dong, Kangnam-Gu; 135-080; KR
88-70-EF; 8870EF; SC Professional Trading Co., Ltd.; 2 Soi Krungthepkreetar 21; 10250; TH
BC-BC-46; BCBC46; SKS Welding Systems GmbH; Marie-Curie-Str. 14; 67661; DE
38-B1-DB; 38B1DB; Hon Hai Precision Ind. Co.,Ltd.; Building D21,No.1, East Zone 1st Road; 401332; CN
34-F6-D2; 34F6D2; Panasonic Taiwan Co.,Ltd.; 579,Yuan Shan Road; 235; 
30-75-12; 307512; Sony Corporation; 1-7-1 Konan Minato-ku; 108-0075; JP
D4-8F-33; D48F33; Microsoft Corporation; 1 Microsoft Way; 98052; FI
34-B7-FD; 34B7FD; Guangzhou Younghead Electronic Technology Co.,Ltd; Room 206,Wenzhenxin Building,Block 3, No.2 Kefa RD,Hi-Tech Park, Nanshan District, Shenzhen,China; 518052; CN
B4-7C-29; B47C29; Shenzhen Guzidi Technology Co.,Ltd; South 6/F,Yingtang Building,No.5 Kejiyuan Road,Nanshan District,Shenzhen City,Guangdong Province,P.R. China; 518000; CN
54-F8-76; 54F876; ABB AG; Trafoweg 4; 06112; DE
84-93-0C; 84930C; InCoax Networks Europe AB; Strommavagen 2; 80309; SE
1C-A2-B1; 1CA2B1; ruwido austria gmbh; Koestendorferstrasse 8; 5202; AT
38-4B-76; 384B76; AIRTAME ApS; Vestergade 20C; 1456; DK
20-5C-FA; 205CFA; Yangzhou ChangLian Network Technology Co,ltd.; No.60, Shangfang Temple Road; 225000; CN
64-00-2D; 64002D; Powerlinq Co., LTD; 13 PingDong Road 4 ,; 519060; 
98-16-EC; 9816EC; IC Intracom; 550 Commerce Blvd; 34677; US
D0-62-A0; D062A0; China Essence Technology (Zhumadian) Co., Ltd.; 4th Floor, Administrative Service Center Office of Yicheng District; 463000; CN
90-17-9B; 90179B; Nanomegas; BD Ed.Machtens 79/22; 1080; BE
14-F8-93; 14F893; Wuhan FiberHome Digital Technology Co.,Ltd.; No.88 YouKeyuan Road; 430074; CN
48-9D-18; 489D18; Flashbay Limited; 6 The Fountain Centre; 2TW; GB
4C-48-DA; 4C48DA; Beijing Autelan Technology Co.,Ltd; 1-4F, 3rd Area, 9#Building Zhongguancun Software Park; 100193; CN
4C-BB-58; 4CBB58; Chicony Electronics Co., Ltd.; No.25, Wugong 6th Rd., Wugu Dist.,; 248; TW
A4-12-42; A41242; NEC Platforms, Ltd.; 800 Shimomata; 436-8501; JP
C4-00-06; C40006; Lipi Data Systems Ltd.; Mewar Industrial Area (M.I.A); 313003; IN
D8-0C-CF; D80CCF; C.G.V. S.A.S.; 18, RUE THEODORE MONOD; 67541; FR
60-48-26; 604826; Newbridge Technologies Int. Ltd.; 35/F Central Plaza; Kong; CN
38-F3-3F; 38F33F; TATSUNO CORPORATION; 2-6,Mita 3-Chome,Minato-ku; 108-8520; JP
B4-17-80; B41780; DTI Group Ltd; 50 Affleck Rd; 6105; AU
90-20-3A; 90203A; BYD Precision Manufacture Co.,Ltd; Building 23#，NO.3009 BYD Road，Pingshan; 518118; CN
D0-0A-AB; D00AAB; Yokogawa Digital Computer Corporation; Shinjuku MIDWEST Bldg.4-30-3; 151-0053; JP
20-A9-9B; 20A99B; Microsoft Corporation; 1 Microsoft Way; 98052; FI
38-26-2B; 38262B; UTran Technology; No.130, Guoji Rd., Tucheng Dist.,; 23650; TW
48-0C-49; 480C49; NAKAYO Inc; Development Support Center 165 Higashiomuro-machi; 379-2105; JP
3C-D9-CE; 3CD9CE; Eclipse WiFi; 68 S Service Rd; 11747; US
60-77-E2; 6077E2; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
FC-19-10; FC1910; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
3C-A1-0D; 3CA10D; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
64-6C-B2; 646CB2; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
68-05-71; 680571; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
FC-79-0B; FC790B; Hitachi High Technologies America, Inc.; 208 Fairforest Way; 29607; US
60-81-F9; 6081F9; Helium Systems, Inc; 717 Market Street; 94102; US
F4-C4-47; F4C447; Coagent International Enterprise Limited; FLAT/RM 2 6F CROWN TND BLDG 106 HOW MING ST KWUN TONG; 528133; CN
A4-3D-78; A43D78; GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD; NO.18 HAIBIN ROAD,; 523860; CN
A0-FC-6E; A0FC6E; Telegrafia a.s.; Lomena 7; 01; 
20-53-CA; 2053CA; Risk Technology Ltd; Matrix House, Merlin Court; 5NL; GB
98-F1-70; 98F170; Murata Manufacturing Co., Ltd.; 1-10-1, Higashikotari; 617-8555; JP
04-C9-91; 04C991; Phistek INC.; 5 Floor, No.188, Section 3, Datong Road; 221; TW
68-6E-48; 686E48; Prophet Electronic Technology Corp.,Ltd; 9F ,3 Building,No 1535,Hongmei Road ,Xuhui District; 200233; CN
14-B4-84; 14B484; Samsung Electronics Co.,Ltd; #94-1, Imsoo-Dong; 730-350; KR
C4-C9-EC; C4C9EC; Gugaoo HK Limited; Unit 04, 7/F BRIGHT WAY TOWER; Hongkong; HK
84-01-A7; 8401A7; Greyware Automation Products, Inc; 308 Oriole Ct; 75094; US
C4-62-6B; C4626B; ZPT Vigantice; Vigantice 266; 75661; CZ
EC-17-66; EC1766; Research Centre Module; 3 Eight March 4Th Street; 125190; RU
A0-D1-2A; A0D12A; AXPRO Technology Inc.; 8F, No.128, sec. 4 Chung Hsiao E. RD.,; 10866; TW
50-C7-BF; 50C7BF; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan; 518057; CN
20-9A-E9; 209AE9; Volacomm Co., Ltd; 15F-6., No.7, Sec.3, New Taipei Blvd., Xinzhuang Dist., New Taipei City 242., Taiwan (R.O.C); 242; TW
34-5D-10; 345D10; Wytek; 10 rue jean jaures; 86000; FR
6C-14-F7; 6C14F7; Erhardt+Leimer GmbH; Albert-Leimer-Platz 1; 86391; DE
AC-A9-A0; ACA9A0; Audioengine, Ltd.; 1535 Dido Mt Salem Rd; 39735; US
A4-81-EE; A481EE; Nokia Corporation; Joensuunkatu 7; 24101; FI
78-D6-6F; 78D66F; Aristocrat Technologies Australia Pty. Ltd.; Building A, Pinnacle Office Park; 2113; AU
44-1E-91; 441E91; ARVIDA Intelligent Electronics Technology Co.,Ltd.; No.3 Qiliang Road.,; 212300; CN
B0-D5-9D; B0D59D; Shenzhen Zowee Technology Co., Ltd; Block 5   （ZOWEE Technology Building),; 518055; CN
68-28-BA; 6828BA; Dejai; PO Box 101; 3142; AU
34-E4-2A; 34E42A; Automatic Bar Controls Inc.; 790 Eubanks Dr; 95688; US
20-A7-87; 20A787; Bointec Taiwan Corporation Limited; 1F, A20, L790, SEC.5,; 11082; TW
A4-9F-85; A49F85; Lyve Minds, Inc; 10001 N. De Anza Blvd, Ste 300; 95014; US
04-57-2F; 04572F; Sertel Electronics UK Ltd; Rutland House, 148 Edmund Street,; 2FD; GB
D8-97-7C; D8977C; Grey Innovation; 255 Mary St; 3121; AU
20-5A-00; 205A00; Coval; ZA Les Petits Champs; 26120; FR
A8-A6-68; A8A668; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
BC-8D-0E; BC8D0E; Nokia; 600 March Road; 2E6; CA
78-92-3E; 78923E; Nokia Corporation; Joensuunkatu 7; 24101; FI
00-EE-BD; 00EEBD; HTC Corporation; No. 23, Xinghua Rd., Taoyuan City; 330; TW
A8-24-EB; A824EB; ZAO NPO Introtest; Studencheskaya st. 55; 620078; RU
48-EE-07; 48EE07; Silver Palm Technologies LLC; 9639 DOCTOR PERRY RD STE 123N; 21754; US
38-F7-08; 38F708; National Resource Management, Inc.; 480 Neponset St.  Bldg. #2; 02021; US
E0-DB-88; E0DB88; Open Standard Digital-IF Interface for SATCOM Systems; 3090 Raritan Ave; 21001; US
C4-0E-45; C40E45; ACK Networks,Inc.; Floor3,Building B.,No.1 ShangDi XinXi Rd.; 100085; CN
3C-89-A6; 3C89A6; KAPELSE; 5 Allee De Saint-Cloud; Nancy; FR
A4-6C-C1; A46CC1; LTi REEnergy GmbH; Heinrich-Hertz-Straße 18; 59423; DE
A8-B9-B3; A8B9B3; ESSYS; Daerung Post Tower 5 15F; 153-702; KR
6C-09-D6; 6C09D6; Digiquest Electronics LTD; 26 Park House; 7PT; GB
48-18-42; 481842; Shanghai Winaas Co. Equipment Co. Ltd.; 8F Building A, WanDa Square; 200433; CN
44-70-98; 447098; MING HONG TECHNOLOGY (SHEN ZHEN) LIMITED; Unit 906,South Block,Resources Tech Building,; 518000; CN
B0-57-06; B05706; Vallox Oy; Myllykylantie 9-11; 32200; FI
9C-BD-9D; 9CBD9D; SkyDisk, Inc.; 2F Tenjin central place,; 810-0001; JP
74-C6-21; 74C621; Zhejiang Hite Renewable Energy Co.,LTD; NO1320,2th Ring Road(South); 314500; CN
D4-31-9D; D4319D; Sinwatec; 76 Rikhard Zorge st.; 450075; RU
B0-68-B6; B068B6; Hangzhou OYE Technology Co. Ltd; Room 202 Building 12 Wenxinrenjia,; 310051; CN
2C-53-4A; 2C534A; Shenzhen Winyao Electronic Limited; 7B Block A Fuqiao Building Fuhua Road; 518000; CN
A4-BB-AF; A4BBAF; Lime Instruments; 1187 Brittmoore Road; 77043; US
F4-90-CA; F490CA; Tensorcom; 5900 Pastuer Ct., Suite 105; 92008; US
28-22-46; 282246; Beijing Sinoix Communication Co., LTD; Gehua Tower Room 603; 100000; CN
9C-65-F9; 9C65F9; AcSiP Technology Corp.; 3F-1, No. 207, Fusing Rd.; 33066; TW
48-76-04; 487604; Private; Private; Private; Private
E4-4C-6C; E44C6C; Shenzhen Guo Wei Electronic Co,. Ltd.; No 3038, Lo Sha Road, Liantang; 518004; CN
A8-57-4E; A8574E; TP-LINK TECHNOLOGIES CO.,LTD.; Building 24(floors 1,3,4,5)and 28(floors 1-4)Central Science and Technology Park,Shennan Road,Nanshan; 518057; CN
B8-43-E4; B843E4; Vlatacom; Milutina Milankovica 5; 11080; RS
C4-82-4E; C4824E; Changzhou Uchip Electronics Co., LTD.; Room1801~1802,; 201206; CN
48-B9-77; 48B977; PulseOn Oy; Tekniikantie 12; 02150; FI
64-E6-25; 64E625; Woxu Wireless Co., Ltd; B103 Building1 No.6 Changjianghoujie; 210000; US
10-B7-13; 10B713; Private; Private; Private; Private
20-89-86; 208986; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
B8-26-6C; B8266C; ANOV France; Chemin de Baillot; 82000; FR
18-20-12; 182012; Aztech Associates Inc.; 805 Bayridge Dr.; K7P1T5; CA
3C-30-0C; 3C300C; Dewar Electronics Pty Ltd; 32 Taylors Road; 3136; AU
98-FF-D0; 98FFD0; Lenovo Mobile Communication Technology Ltd.; No.999,Qishan North 2nd Road; 361006; CN
44-C5-6F; 44C56F; NGN Easy Satfinder (Tianjin) Electronic Co., Ltd; A4, Sifang Hi-tech Building, Nankai Hi-tech Industry Area, Ya'an Road, Nankai District; 300113; US
B8-98-F7; B898F7; Gionee Communication Equipment Co,Ltd.ShenZhen; 21/F Times Technology Building, 7028 Shennan Road,; 518040; CN
84-83-36; 848336; Newrun; #803 IT Convergence Industry Bldg., Kyungpook National Univ.; 702-010; KR
70-71-B3; 7071B3; Brain Corporation; 5665 Morehouse Dr.; 92121; US
5C-2A-EF; 5C2AEF; r2p Asia-Pacific Pty Ltd; Unit 5, 18 Lexington Avenue, Bella Vista; 2153; AU
B8-7A-C9; B87AC9; Siemens Ltd.; 885 Mountain Hwy; 3153; AU
F0-61-30; F06130; Advantage Pharmacy Services, LLC; PO Box 7; 39130-0007; US
88-FE-D6; 88FED6; ShangHai WangYong Software Co., Ltd.; Shanghai Pudong Zhangjiang Hi-Tech Park,; 201203; CN
7C-72-E4; 7C72E4; Unikey Technologies; 2250 Lee Rd; 32789; US
7C-20-48; 7C2048; KoamTac; 116 Village Boulevard; 08540; US
8C-B7-F7; 8CB7F7; Shenzhen UniStrong Science & Technology Co., Ltd; 17/F, Global Digital Bldg, Hi-tech Park; 518000; CN
08-40-27; 084027; Gridstore Inc.; 1975 Landings Dr.; 94043; US
A4-77-60; A47760; Nokia Corporation; Joensuunkatu 7; 24101; FI
C8-56-63; C85663; Sunflex Europe GmbH; Konrad-Zuse-Str. 13; 58239; DE
38-BF-2F; 38BF2F; Espec Corp.; 5-2-5 Kanokodai Minamimachi; 561-1514; JP
A8-75-E2; A875E2; Aventura Technologies, Inc.; 48 Mall Drive; 11725; US
44-C4-A9; 44C4A9; Opticom Communication, LLC; 1050 Connecticut Avenue, NW; 20036; US
6C-3C-53; 6C3C53; SoundHawk Corp; 20380 Town Center Lane; 95014; US
1C-63-B7; 1C63B7; OpenProducts 237 AB; Barsebäcksvägen 27; 24630; SE
B4-52-7E; B4527E; Sony Corporation; 1-7-1 Konan Minato-ku; 108-0075; JP
18-AA-45; 18AA45; Fon Technology; C/Quintanavides, 15 Edificio 2 Planta 1; ; ES
94-B9-B4; 94B9B4; Aptos Technology; 5F., No.65, Guangfu N. Rd., Zhongxing Vil.,; 303; TW
90-20-83; 902083; General Engine Management Systems Ltd.; GEMS; TW208RN; GB
14-B1-26; 14B126; Industrial Software Co; 85, Aleksandyr Malinov Blvd. Office 6; 1715; BG
D8-50-E6; D850E6; ASUSTek COMPUTER INC.; 15,Li-Te Rd., Peitou, Taipei 112, Taiwan; 112; TW
DC-3E-F8; DC3EF8; Nokia Corporation; Joensuunkatu 7; 24101; FI
A4-9F-89; A49F89; Shanghai Rui Rui Communication Technology Co.Ltd.; Room 1130,Building No.1; 201199; CN
E4-77-23; E47723; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
9C-A9-E4; 9CA9E4; zte corporation; 12/F.,zte R&D building ,kejinan Road,Shenzhen,P.R.China; 518057; CN
